id,datetime,cloud_cover,platform,constellation,collection
S2A_MSIL2A_20230714T090601_N0510_R050_T34TGL_20240929T040439,2023-07-14 09:06:01.024000+00:00,0.003871,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230714T090601_N0510_R050_T34TFK_20240929T040439,2023-07-14 09:06:01.024000+00:00,0.004188,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230714T090601_N0510_R050_T34TFL_20240929T040439,2023-07-14 09:06:01.024000+00:00,0.015992,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230717T092031_N0510_R093_T35TKE_20241017T203347,2023-07-17 09:20:31.024000+00:00,1.45,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230717T092031_N0510_R093_T34TFL_20241017T203347,2023-07-17 09:20:31.024000+00:00,1.93,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230717T092031_N0510_R093_T34TGK_20241017T203347,2023-07-17 09:20:31.024000+00:00,2.24,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230717T092031_N0510_R093_T34TFK_20241017T203347,2023-07-17 09:20:31.024000+00:00,3.56,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230717T092031_N0510_R093_T34TGL_20241017T203347,2023-07-17 09:20:31.024000+00:00,7.31,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230717T092031_N0510_R093_T35TKF_20241017T203347,2023-07-17 09:20:31.024000+00:00,7.95,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230719T090559_N0510_R050_T35TKE_20240913T223442,2023-07-19 09:05:59.024000+00:00,0.134266,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230719T090559_N0510_R050_T34TGK_20240913T223442,2023-07-19 09:05:59.024000+00:00,0.319179,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230719T090559_N0510_R050_T35TKF_20240913T223442,2023-07-19 09:05:59.024000+00:00,1.516357,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230719T090559_N0510_R050_T34TGL_20240913T223442,2023-07-19 09:05:59.024000+00:00,1.561329,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230719T090559_N0510_R050_T34TFL_20240913T223442,2023-07-19 09:05:59.024000+00:00,1.907589,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230719T090559_N0510_R050_T34TFK_20240913T223442,2023-07-19 09:05:59.024000+00:00,2.711187,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230722T091559_N0510_R093_T34TFL_20241121T023228,2023-07-22 09:15:59.024000+00:00,0.0,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230722T091559_N0510_R093_T34TFK_20241121T023228,2023-07-22 09:15:59.024000+00:00,0.0,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230722T091559_N0510_R093_T35TKF_20241121T023228,2023-07-22 09:15:59.024000+00:00,0.01,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230722T091559_N0510_R093_T34TGL_20241121T023228,2023-07-22 09:15:59.024000+00:00,0.01,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230722T091559_N0510_R093_T34TGK_20241121T023228,2023-07-22 09:15:59.024000+00:00,0.02,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230722T091559_N0510_R093_T35TKE_20241121T023228,2023-07-22 09:15:59.024000+00:00,0.03,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230724T090601_N0510_R050_T34TGL_20240929T171219,2023-07-24 09:06:01.024000+00:00,2.194601,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230724T090601_N0510_R050_T35TKF_20240929T171219,2023-07-24 09:06:01.024000+00:00,2.452443,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230724T090601_N0510_R050_T35TKE_20240929T171219,2023-07-24 09:06:01.024000+00:00,2.587686,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230724T090601_N0510_R050_T34TGK_20240929T171219,2023-07-24 09:06:01.024000+00:00,3.592629,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230724T090601_N0510_R050_T34TFK_20240929T171219,2023-07-24 09:06:01.024000+00:00,6.627426,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230724T090601_N0510_R050_T34TFL_20240929T171219,2023-07-24 09:06:01.024000+00:00,7.297343,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230727T092031_N0510_R093_T34TGK_20240916T182612,2023-07-27 09:20:31.024000+00:00,0.432128,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230727T092031_N0510_R093_T35TKE_20240916T182612,2023-07-27 09:20:31.024000+00:00,0.625498,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230727T092031_N0510_R093_T34TFL_20240916T182612,2023-07-27 09:20:31.024000+00:00,3.14994,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230727T092031_N0510_R093_T34TFK_20240916T182612,2023-07-27 09:20:31.024000+00:00,5.343071,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230727T092031_N0510_R093_T34TGL_20240916T182612,2023-07-27 09:20:31.024000+00:00,15.49186,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230727T092031_N0510_R093_T35TKF_20240916T182612,2023-07-27 09:20:31.024000+00:00,16.444296,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230729T090559_N0510_R050_T35TKE_20241022T060949,2023-07-29 09:05:59.024000+00:00,1.64,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230729T090559_N0510_R050_T34TGL_20241022T060949,2023-07-29 09:05:59.024000+00:00,1.72,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230729T090559_N0510_R050_T35TKF_20241022T060949,2023-07-29 09:05:59.024000+00:00,1.82,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230729T090559_N0510_R050_T34TFK_20241022T060949,2023-07-29 09:05:59.024000+00:00,1.87,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230729T090559_N0510_R050_T34TGK_20241022T060949,2023-07-29 09:05:59.024000+00:00,1.88,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230729T090559_N0510_R050_T34TFL_20241022T060949,2023-07-29 09:05:59.024000+00:00,2.67,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230801T091559_N0510_R093_T34TFL_20241018T032848,2023-08-01 09:15:59.024000+00:00,8.94,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230801T091559_N0510_R093_T34TFK_20241018T032848,2023-08-01 09:15:59.024000+00:00,11.7,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230801T091559_N0510_R093_T35TKE_20241018T032848,2023-08-01 09:15:59.024000+00:00,19.74,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230801T091559_N0510_R093_T34TGK_20241018T032848,2023-08-01 09:15:59.024000+00:00,19.82,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230803T090601_N0510_R050_T35TKE_20241026T141345,2023-08-03 09:06:01.024000+00:00,0.0,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230803T090601_N0510_R050_T34TGK_20241026T141345,2023-08-03 09:06:01.024000+00:00,0.0,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230803T090601_N0510_R050_T34TFL_20241026T141345,2023-08-03 09:06:01.024000+00:00,0.0,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230803T090601_N0510_R050_T34TFK_20241026T141345,2023-08-03 09:06:01.024000+00:00,0.01,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230803T090601_N0510_R050_T35TKF_20241026T141345,2023-08-03 09:06:01.024000+00:00,0.97,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230803T090601_N0510_R050_T34TGL_20241026T141345,2023-08-03 09:06:01.024000+00:00,0.98,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230806T092031_N0510_R093_T34TGK_20241121T051843,2023-08-06 09:20:31.024000+00:00,5.18,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230806T092031_N0510_R093_T35TKE_20241121T051843,2023-08-06 09:20:31.024000+00:00,5.81,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230806T092031_N0510_R093_T34TFK_20241121T051843,2023-08-06 09:20:31.024000+00:00,10.39,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230806T092031_N0510_R093_T34TFL_20241121T051843,2023-08-06 09:20:31.024000+00:00,14.92,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230808T090559_N0510_R050_T34TFL_20241021T174327,2023-08-08 09:05:59.024000+00:00,14.65,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230811T091559_N0510_R093_T34TFK_20241015T092419,2023-08-11 09:15:59.024000+00:00,7.77,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230811T091559_N0510_R093_T34TFL_20241015T092419,2023-08-11 09:15:59.024000+00:00,11.78,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230811T091559_N0510_R093_T34TGK_20241015T092419,2023-08-11 09:15:59.024000+00:00,19.33,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230816T092031_N0510_R093_T35TKF_20240907T164626,2023-08-16 09:20:31.024000+00:00,1.23,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230816T092031_N0510_R093_T34TFL_20240907T164626,2023-08-16 09:20:31.024000+00:00,1.27,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230816T092031_N0510_R093_T34TGK_20240907T164626,2023-08-16 09:20:31.024000+00:00,1.29,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230816T092031_N0510_R093_T34TGL_20240907T164626,2023-08-16 09:20:31.024000+00:00,1.31,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230816T092031_N0510_R093_T35TKE_20240907T164626,2023-08-16 09:20:31.024000+00:00,1.4,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230816T092031_N0510_R093_T34TFK_20240907T164626,2023-08-16 09:20:31.024000+00:00,1.75,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230818T090559_N0510_R050_T35TKE_20240823T074657,2023-08-18 09:05:59.024000+00:00,0.0,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230818T090559_N0510_R050_T34TGK_20240823T074657,2023-08-18 09:05:59.024000+00:00,0.01,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230818T090559_N0510_R050_T34TFL_20240823T074657,2023-08-18 09:05:59.024000+00:00,0.01,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230818T090559_N0510_R050_T34TFK_20240823T074657,2023-08-18 09:05:59.024000+00:00,0.01,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230818T090559_N0510_R050_T34TGL_20240823T074657,2023-08-18 09:05:59.024000+00:00,0.04,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230818T090559_N0510_R050_T35TKF_20240823T074657,2023-08-18 09:05:59.024000+00:00,0.08,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230821T091559_N0510_R093_T35TKE_20241024T101435,2023-08-21 09:15:59.024000+00:00,0.0033809999999999995,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230821T091559_N0510_R093_T34TGK_20241024T101435,2023-08-21 09:15:59.024000+00:00,0.012398,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230821T091559_N0510_R093_T34TFK_20241024T101435,2023-08-21 09:15:59.024000+00:00,0.067458,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230821T091559_N0510_R093_T34TFL_20241024T101435,2023-08-21 09:15:59.024000+00:00,1.306472,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230821T091559_N0510_R093_T34TGL_20241024T101435,2023-08-21 09:15:59.024000+00:00,14.261252999999998,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230821T091559_N0510_R093_T35TKF_20241024T101435,2023-08-21 09:15:59.024000+00:00,14.677945999999999,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230823T090601_N0510_R050_T35TKE_20240821T172243,2023-08-23 09:06:01.024000+00:00,0.0031519999999999994,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230823T090601_N0510_R050_T34TGK_20240821T172243,2023-08-23 09:06:01.024000+00:00,0.004197,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230823T090601_N0510_R050_T34TFL_20240821T172243,2023-08-23 09:06:01.024000+00:00,0.052975,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230823T090601_N0510_R050_T34TFK_20240821T172243,2023-08-23 09:06:01.024000+00:00,0.07078,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230823T090601_N0510_R050_T34TGL_20240821T172243,2023-08-23 09:06:01.024000+00:00,3.788592,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230823T090601_N0510_R050_T35TKF_20240821T172243,2023-08-23 09:06:01.024000+00:00,3.990398,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230826T092031_N0510_R093_T34TGK_20240908T005800,2023-08-26 09:20:31.024000+00:00,2.766595,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230826T092031_N0510_R093_T35TKE_20240908T005800,2023-08-26 09:20:31.024000+00:00,2.9863939999999998,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230826T092031_N0510_R093_T34TFL_20240908T005800,2023-08-26 09:20:31.024000+00:00,4.307547,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230826T092031_N0510_R093_T34TFK_20240908T005800,2023-08-26 09:20:31.024000+00:00,4.886945,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230826T092031_N0510_R093_T34TGL_20240908T005800,2023-08-26 09:20:31.024000+00:00,5.707192,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230826T092031_N0510_R093_T35TKF_20240908T005800,2023-08-26 09:20:31.024000+00:00,6.209812,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230828T090559_N0510_R050_T34TFL_20241017T160356,2023-08-28 09:05:59.024000+00:00,0.016601,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230828T090559_N0510_R050_T34TFK_20241017T160356,2023-08-28 09:05:59.024000+00:00,0.017438,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230828T090559_N0510_R050_T35TKE_20241017T160356,2023-08-28 09:05:59.024000+00:00,0.068321,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230828T090559_N0510_R050_T34TGK_20241017T160356,2023-08-28 09:05:59.024000+00:00,0.070166,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230828T090559_N0510_R050_T35TKF_20241017T160356,2023-08-28 09:05:59.024000+00:00,0.375546,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230828T090559_N0510_R050_T34TGL_20241017T160356,2023-08-28 09:05:59.024000+00:00,0.401417,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230831T091559_N0510_R093_T34TFK_20241017T232234,2023-08-31 09:15:59.024000+00:00,1.6003429999999998,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230831T091559_N0510_R093_T34TGK_20241017T232234,2023-08-31 09:15:59.024000+00:00,2.216517,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230831T091559_N0510_R093_T35TKE_20241017T232234,2023-08-31 09:15:59.024000+00:00,2.455931,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230831T091559_N0510_R093_T34TFL_20241017T232234,2023-08-31 09:15:59.024000+00:00,7.960335,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230831T091559_N0510_R093_T34TGL_20241017T232234,2023-08-31 09:15:59.024000+00:00,13.055325,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230831T091559_N0510_R093_T35TKF_20241017T232234,2023-08-31 09:15:59.024000+00:00,13.620381,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230910T091559_N0510_R093_T34TGK_20240909T042112,2023-09-10 09:15:59.024000+00:00,0.005949,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230910T091559_N0510_R093_T35TKE_20240909T042112,2023-09-10 09:15:59.024000+00:00,0.006407,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230910T091559_N0510_R093_T34TFK_20240909T042112,2023-09-10 09:15:59.024000+00:00,0.008121,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230910T091559_N0510_R093_T34TFL_20240909T042112,2023-09-10 09:15:59.024000+00:00,0.341432,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230910T091559_N0510_R093_T34TGL_20240909T042112,2023-09-10 09:15:59.024000+00:00,6.613936,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230910T091559_N0510_R093_T35TKF_20240909T042112,2023-09-10 09:15:59.024000+00:00,7.100376,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230912T090601_N0510_R050_T35TKF_20240825T094904,2023-09-12 09:06:01.024000+00:00,0.115944,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230912T090601_N0510_R050_T34TGL_20240825T094904,2023-09-12 09:06:01.024000+00:00,0.12198399999999998,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230912T090601_N0510_R050_T34TFL_20240825T094904,2023-09-12 09:06:01.024000+00:00,0.218459,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230912T090601_N0510_R050_T35TKE_20240825T094904,2023-09-12 09:06:01.024000+00:00,0.448711,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230912T090601_N0510_R050_T34TGK_20240825T094904,2023-09-12 09:06:01.024000+00:00,0.524952,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230912T090601_N0510_R050_T34TFK_20240825T094904,2023-09-12 09:06:01.024000+00:00,0.544611,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230915T092031_N0510_R093_T34TFL_20240908T124156,2023-09-15 09:20:31.024000+00:00,18.003629,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230917T090629_N0510_R050_T35TKE_20241105T192924,2023-09-17 09:06:29.024000+00:00,12.954469,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230917T090629_N0510_R050_T34TGK_20241105T192924,2023-09-17 09:06:29.024000+00:00,14.281021,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230917T090629_N0510_R050_T34TFK_20241105T192924,2023-09-17 09:06:29.024000+00:00,16.594657,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230920T091649_N0510_R093_T34TGL_20241027T071431,2023-09-20 09:16:49.024000+00:00,6.939618,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230920T091649_N0510_R093_T35TKF_20241027T071431,2023-09-20 09:16:49.024000+00:00,7.217325,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230920T091649_N0510_R093_T34TFK_20241027T071431,2023-09-20 09:16:49.024000+00:00,17.71874,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230922T090701_N0510_R050_T34TFK_20241027T090232,2023-09-22 09:07:01.024000+00:00,0.046569,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230922T090701_N0510_R050_T35TKE_20241027T090232,2023-09-22 09:07:01.024000+00:00,0.422295,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230922T090701_N0510_R050_T34TGK_20241027T090232,2023-09-22 09:07:01.024000+00:00,0.448366,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230922T090701_N0510_R050_T35TKF_20241027T090232,2023-09-22 09:07:01.024000+00:00,1.295916,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230922T090701_N0510_R050_T34TGL_20241027T090232,2023-09-22 09:07:01.024000+00:00,1.339251,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20230922T090701_N0510_R050_T34TFL_20241027T090232,2023-09-22 09:07:01.024000+00:00,3.738587,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230930T091709_N0510_R093_T35TKF_20241026T053021,2023-09-30 09:17:09.024000+00:00,3.87357,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230930T091709_N0510_R093_T34TGL_20241026T053021,2023-09-30 09:17:09.024000+00:00,4.218486,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230930T091709_N0510_R093_T34TFL_20241026T053021,2023-09-30 09:17:09.024000+00:00,12.467065,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230930T091709_N0510_R093_T34TGK_20241026T053021,2023-09-30 09:17:09.024000+00:00,18.07858,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230930T091709_N0510_R093_T35TKE_20241026T053021,2023-09-30 09:17:09.024000+00:00,18.125282,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20230930T091709_N0510_R093_T34TFK_20241026T053021,2023-09-30 09:17:09.024000+00:00,18.945391,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231002T090811_N0510_R050_T34TFL_20241101T094232,2023-10-02 09:08:11.024000+00:00,0.140017,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231005T092031_N0510_R093_T34TFL_20241027T180637,2023-10-05 09:20:31.024000+00:00,8.731312,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231007T090749_N0510_R050_T35TKE_20241101T120615,2023-10-07 09:07:49.024000+00:00,2.02489,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231007T090749_N0510_R050_T34TFL_20241101T120615,2023-10-07 09:07:49.024000+00:00,3.238947,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231007T090749_N0510_R050_T34TGL_20241101T120615,2023-10-07 09:07:49.024000+00:00,5.264558,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231007T090749_N0510_R050_T35TKF_20241101T120615,2023-10-07 09:07:49.024000+00:00,5.46638,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231007T090749_N0510_R050_T34TGK_20241101T120615,2023-10-07 09:07:49.024000+00:00,5.61396,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231010T091819_N0510_R093_T34TFK_20241102T071234,2023-10-10 09:18:19.024000+00:00,14.641863,sentinel-2b,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231012T090911_N0510_R050_T35TKF_20241103T183743,2023-10-12 09:09:11.024000+00:00,0.11242,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231012T090911_N0510_R050_T34TGL_20241103T183743,2023-10-12 09:09:11.024000+00:00,0.144337,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231012T090911_N0510_R050_T34TGK_20241103T183743,2023-10-12 09:09:11.024000+00:00,0.551037,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231012T090911_N0510_R050_T35TKE_20241103T183743,2023-10-12 09:09:11.024000+00:00,0.611995,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231012T090911_N0510_R050_T34TFL_20241103T183743,2023-10-12 09:09:11.024000+00:00,0.765095,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231012T090911_N0510_R050_T34TFK_20241103T183743,2023-10-12 09:09:11.024000+00:00,1.807432,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231015T092031_N0510_R093_T35TKE_20241103T140930,2023-10-15 09:20:31.024000+00:00,0.019663,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231015T092031_N0510_R093_T34TGL_20241103T140930,2023-10-15 09:20:31.024000+00:00,0.33235,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231015T092031_N0510_R093_T34TGK_20241103T140930,2023-10-15 09:20:31.024000+00:00,0.573162,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231015T092031_N0510_R093_T34TFL_20241103T140930,2023-10-15 09:20:31.024000+00:00,0.607281,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231015T092031_N0510_R093_T35TKF_20241103T140930,2023-10-15 09:20:31.024000+00:00,0.66771,sentinel-2a,sentinel-2,sentinel-2-l2a
S2A_MSIL2A_20231015T092031_N0510_R093_T34TFK_20241103T140930,2023-10-15 09:20:31.024000+00:00,0.688488,sentinel-2a,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231020T091919_N0510_R093_T34TGK_20241102T122657,2023-10-20 09:19:19.024000+00:00,6.101683,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231020T091919_N0510_R093_T35TKE_20241102T122657,2023-10-20 09:19:19.024000+00:00,6.900392,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231020T091919_N0510_R093_T35TKF_20241102T122657,2023-10-20 09:19:19.024000+00:00,7.611408999999999,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231020T091919_N0510_R093_T34TGL_20241102T122657,2023-10-20 09:19:19.024000+00:00,7.673211,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231020T091919_N0510_R093_T34TFK_20241102T122657,2023-10-20 09:19:19.024000+00:00,11.461929,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231020T091919_N0510_R093_T34TFL_20241102T122657,2023-10-20 09:19:19.024000+00:00,16.714606,sentinel-2b,sentinel-2,sentinel-2-l2a
S2B_MSIL2A_20231030T092029_N0510_R093_T34TFK_20241103T014235,2023-10-30 09:20:29.024000+00:00,0.775246,sentinel-2b,sentinel-2,sentinel-2-l2a
